id,price
51921,57285.44179131232
51922,258156.46407425636
51923,55932.425322709845
51924,87868.70357692066
51925,285390.54439889773
51926,80343.07043640311
51927,356159.86521399027
51928,60990.883300771384
51929,107870.03403955196
51930,69071.7163032015
51931,133877.8216841158
51932,251301.4696623742
51933,354939.7580206372
51934,147495.4382484871
51935,79106.59714732587
51936,343374.47107451037
51937,86022.08724076142
51938,184650.15057961768
51939,92758.1737841153
51940,381296.290925473
51941,395425.0971515104
51942,454471.17729249113
51943,227967.36061917612
51944,463209.08018581686
51945,604947.1312641342
51946,804394.9291346365
51947,115322.86670436876
51948,399094.5685070283
51949,56904.765005566536
51950,87064.47477080108
51951,51931.792398990125
51952,55253.261362235506
51953,270977.23486833245
51954,143186.7195525412
51955,414818.60271396773
51956,108214.52787192239
51957,55289.89898070461
51958,214778.7571622623
51959,223161.68316772615
51960,126785.38881444269
51961,269166.3388882115
51962,83949.95735303362
51963,97492.46264422355
51964,63863.78232025142
51965,57816.85119466713
51966,115724.41806657873
51967,56095.91382275942
51968,111870.470532968
51969,60822.18931727466
51970,106293.90706173074
51971,421412.04655036755
51972,117847.96013605442
51973,58833.48747232828
51974,163811.0247585995
51975,232721.52913225818
51976,249936.04313547
51977,83885.6067277271
51978,187883.63672168186
51979,214931.67427974736
51980,57982.790565635994
51981,162201.82966705665
51982,118294.3277405594
51983,92318.84572072142
51984,201542.18780911347
51985,387260.6158272536
51986,54816.08753814393
51987,75750.13100827286
51988,116871.22845528375
51989,144413.56308967053
51990,42762.97458830792
51991,390687.98945675
51992,51091.93524622324
51993,131522.9475591839
51994,125037.86434596711
51995,90222.92069688831
51996,137544.56077298624
51997,123273.76674132148
51998,124195.99588964852
51999,94741.55163100873
52000,307884.7598777859
52001,71101.65252789766
52002,73422.16951468682
52003,149627.7349629936
52004,57933.943722546144
52005,201832.1697885124
52006,313939.17868134874
52007,42834.84841079028
52008,315804.9873025111
52009,865903.2521914202
52010,51602.202116307984
52011,641572.5246642426
52012,313955.69388495525
52013,5545516.990707768
52014,163993.21177412217
52015,81528.40407851878
52016,232494.95175845112
52017,91857.65221937398
52018,61271.97250104493
52019,79597.34999083691
52020,95873.88931104683
52021,116556.72096492666
52022,50672.35748281816
52023,52989.712859373576
52024,42686.6430293886
52025,132372.6122876428
52026,138226.14147511902
52027,59047.841816718035
52028,91433.96748993357
52029,70324.00819424861
52030,54945.72504158308
52031,129121.000394846
52032,66654.36836199206
52033,158380.64119844564
52034,672569.4215576738
52035,104131.0411353212
52036,66005.01800750953
52037,51631.21349854647
52038,77728.96660484518
52039,66603.77274082818
52040,58769.32900349422
52041,69080.32923846069
52042,456612.4497136404
52043,154216.74268797805
52044,660683.8577481406
52045,343110.9246941699
52046,135123.64726240738
52047,120733.8091600835
52048,238062.0303177944
52049,405934.78038500977
52050,546227.7612927892
52051,240627.08178747728
52052,187400.58522711735
52053,120658.61249465247
52054,61124.34816588347
52055,56384.6974833365
52056,49636.29320961786
52057,241805.405538509
52058,104564.5366397927
52059,528849.5124818928
52060,47101.426860563064
52061,57723.79665014215
52062,100629.76328881284
52063,405700.46155361994
52064,100459.34767350396
52065,481373.92250197585
52066,80064.99151966292
52067,1621077.7011806131
52068,278706.7405514656
52069,146120.04068992235
52070,66603.36402481695
52071,135383.75925896727
52072,74833.07437652553
52073,75355.54182484628
52074,135884.24798413643
52075,111695.66160961133
52076,119943.06549039365
52077,47583.691431382416
52078,49296.52650036204
52079,476856.05145605357
52080,70017.65065004176
52081,214630.30315320523
52082,1168132.4076525348
52083,139022.20863840898
52084,117081.80016806732
52085,80384.57909757583
52086,482916.54574285174
52087,83245.61635431148
52088,374341.95422553865
52089,164291.5152593681
52090,923252.5767389723
52091,82109.13792295879
52092,144062.68349971168
52093,443990.8226108464
52094,156177.73670690646
52095,285121.6862280127
52096,540792.6733521357
52097,87316.99402491614
52098,38878.56611668867
52099,622343.0372636681
52100,78941.1021185731
52101,196283.0955085573
52102,83364.77950303747
52103,217564.42656267673
52104,119000.10408284025
52105,48919.069982265246
52106,395542.8424837853
52107,57224.317477804085
52108,236514.80467978882
52109,72001.14458376273
52110,212824.22666346276
52111,1180901.3359727385
52112,145333.2872890672
52113,175359.90514986063
52114,209833.62860958301
52115,141094.41270390712
52116,547723.35923685
52117,68141.66792289738
52118,209080.8759002633
52119,168266.29259022453
52120,62120.43924991919
52121,461530.8118584527
52122,248188.22260019576
52123,268487.8322906835
52124,69313.32488173225
52125,49946.2739191346
52126,50869.91399306344
52127,109809.89266699967
52128,98661.57414572388
52129,191887.7175453403
52130,74315.07183230914
52131,47248.760856151755
52132,65117.524282644576
52133,51092.47980944903
52134,65007.215007953135
52135,57826.48468053929
52136,38498.97175123706
52137,120853.29558351685
52138,441864.1993818012
52139,155974.0210469119
52140,132173.270426255
52141,202414.718913204
52142,79379.96956927101
52143,178387.66377861006
52144,58512.94521799456
52145,250344.80937077352
52146,76362.12869658876
52147,42967.64478074526
52148,857622.1510492008
52149,1028415.1601281569
52150,587711.0644180499
52151,596636.071725127
52152,387075.8393343225
52153,131259.53731080383
52154,112365.2777482939
52155,43200.45767619656
52156,162335.65141555038
52157,270224.045824484
52158,279108.25404847827
52159,392636.9449000585
52160,390381.91271247837
52161,69247.63401920011
52162,137451.00537554367
52163,53020.264000512405
52164,88077.68605746904
52165,276202.7062355488
52166,62049.63038093504
52167,138302.7840621366
52168,9040580.015680755
52169,1172263.4429455886
52170,158806.41374210117
52171,59965.63074256505
52172,95969.46794057236
52173,106627.57078974892
52174,356756.55984905164
52175,266802.76997676305
52176,261786.19519821226
52177,54859.23354581274
52178,1010720.8364285795
52179,258896.74264060322
52180,348783.5665389292
52181,149669.33343884992
52182,361996.167817578
52183,175114.60660421706
52184,1170563.187062239
52185,39684.33395262124
52186,104217.83733997967
52187,482841.9966347192
52188,1430932.9570853643
52189,76901.11336149306
52190,576143.1837298298
52191,99101.3169064894
52192,140426.5501720678
52193,68204.40010842543
52194,112111.05144464693
52195,594714.0514674612
52196,800899.1293154142
52197,49640.08331527564
52198,322182.73365013365
52199,176253.2562178843
52200,52371.595527292644
52201,151217.64376075176
52202,79366.1710313001
52203,113323.24011346888
52204,259664.42047466725
52205,101375.46989568301
52206,147272.12738765095
52207,112043.75454303426
52208,237226.29004466924
52209,91130.72468898458
52210,50911.37718728512
52211,486652.3364554292
52212,1238654.8128473617
52213,54205.76405723318
52214,639632.4700360722
52215,100704.30373672851
52216,74129.70063066733
52217,139053.0861132217
52218,282075.169318379
52219,66874.34192904017
52220,61901.12929193898
52221,110697.07386354926
52222,546704.6218950375
52223,56193.43343991672
52224,66660.33894293456
52225,234534.35868646295
52226,467522.25389194663
52227,61620.1928721106
52228,538088.2370657728
52229,43096.18938750257
52230,144865.84273205732
52231,100391.75485532451
52232,100158.4761748338
52233,319405.94107586157
52234,245119.14977614608
52235,100805.59019710122
52236,233140.49585795423
52237,119010.48232712623
52238,108500.96150864294
52239,105793.71893314992
52240,103357.70505969135
52241,68527.00408014107
52242,524300.8092996952
52243,995689.1433899122
52244,188461.40603347658
52245,434731.1753645597
52246,74413.76976047587
52247,287127.80131135957
52248,95683.94264919487
52249,121671.24458338018
52250,48349.1887026256
52251,121832.63860372253
52252,60847.76522989354
52253,93138.85972772965
52254,66095.41454954966
52255,879426.930184867
52256,66084.60346004974
52257,51683.53713154318
52258,206040.27144692178
52259,49379.81876423229
52260,70354.61222365979
52261,1168342.5543750117
52262,297035.2602359253
52263,182890.64533596355
52264,280164.02136924764
52265,339780.5013034003
52266,127972.59387064094
52267,657971.9042440116
52268,63221.54731757415
52269,1704122.9574704065
52270,157782.8647197407
52271,324982.1581484678
52272,218157.57891726567
52273,66170.96460260145
52274,140173.36812317878
52275,52085.00602022635
52276,84512.02374265097
52277,92016.43658571651
52278,90919.851020906
52279,711696.85056876
52280,78675.8856244322
52281,855841.9662141188
52282,50764.056335789566
52283,122490.56777083415
52284,369617.5370480511
52285,219530.55997912385
52286,58580.69795384849
52287,260157.75577943897
52288,38870.73666742421
52289,236812.1752613648
52290,88339.87713861834
52291,179217.55416648235
52292,123155.09272446165
52293,63362.29289086383
52294,168378.599927343
52295,146243.16135696965
52296,99619.88336845396
52297,81845.27947460534
52298,1814706.1402230759
52299,408460.73497052176
52300,83472.92185021953
52301,502940.5935591218
52302,262970.5302389678
52303,206064.45684031557
52304,74014.45890259158
52305,133432.515617168
52306,430657.7891062674
52307,149630.2760117466
52308,404780.23802025244
52309,61388.5821867471
52310,84778.85867227388
52311,491572.71148551715
52312,96317.55003433587
52313,121570.97817531279
52314,638667.348121608
52315,90817.47392031513
52316,41871.318385464896
52317,44684.529647639785
52318,121307.27555255832
52319,108535.23492058508
52320,65127.22167724808
52321,885278.5038764143
52322,52416.57913338124
52323,95302.7190256782
52324,297340.2756628925
52325,67487.20522068307
52326,105473.18917472578
52327,55976.75192589757
52328,800830.3357511086
52329,205110.3258127056
52330,105062.40345418436
52331,271510.11620724195
52332,48378.40676603688
52333,47512.532689807944
52334,361015.91792671115
52335,73595.66799968139
52336,51638.0347310554
52337,144452.70321986658
52338,68448.64865441615
52339,117022.75983894631
52340,66565.05763036302
52341,66599.62062252044
52342,84602.51770505727
52343,200306.17995952687
52344,101936.5141228219
52345,75337.410547969
52346,67562.88666757653
52347,449982.66364133987
52348,429467.1109512287
52349,54156.20874777062
52350,441602.2448942522
52351,77649.98500372155
52352,55415.49658326798
52353,82745.98552038557
52354,106855.41952658258
52355,72092.01078925155
52356,184589.27316507828
52357,49375.01206926574
52358,85763.21643896749
52359,347910.52136497805
52360,66708.75957277132
52361,209036.8321072663
52362,69618.75871033936
52363,209604.74604600653
52364,285661.7130300299
52365,208897.16452276183
52366,47961.04523527703
52367,659151.7754557068
52368,530261.373501163
52369,105371.41531445194
52370,87720.63044744454
52371,170861.23138698444
52372,418146.07643052057
52373,80415.27109718496
52374,1141865.1883880459
52375,87089.39219318656
52376,58514.22430238923
52377,555211.9041026456
52378,456976.7229955525
52379,76707.82123645616
52380,68786.5221598228
52381,754949.8744787399
52382,100603.73031058277
52383,317753.17079363344
52384,1069126.2369300087
52385,87391.96781861091
52386,85863.2908244768
52387,71883.0251302954
52388,55563.547154207685
52389,85141.46497032663
52390,432265.359573999
52391,74678.76764944132
52392,57987.2429283073
52393,333657.80235363275
52394,135289.1970227034
52395,171418.9115415349
52396,298749.8314363447
52397,652954.7794667933
52398,131320.34563306632
52399,81657.02996344036
52400,99503.56382442203
52401,102905.20363709128
52402,80842.95690072462
52403,1161995.2911213618
52404,62979.71461873135
52405,50632.881875769504
52406,226985.1234858605
52407,114949.03838854938
52408,238692.36043319397
52409,61173.48377712143
52410,129568.62386802945
52411,405151.49725313915
52412,69204.985590693
52413,285641.65190396935
52414,105279.86121576588
52415,133659.9520503052
52416,295278.74472529977
52417,350697.879072505
52418,106255.70675528994
52419,994688.5549094131
52420,480793.1076111465
52421,96228.94579374153
52422,494862.33901773806
52423,390934.38647803746
52424,157413.81917983468
52425,104222.69199144552
52426,350301.2570529887
52427,907036.7049706024
52428,56340.0417861738
52429,850301.8239943769
52430,53527.846386311445
52431,568882.6805701638
52432,832899.4177886972
52433,879789.3445482218
52434,1689070.0984031986
52435,36642.93917760339
52436,104403.21560733732
52437,245559.12216281056
52438,56462.33130674943
52439,752828.3760311202
52440,315525.1971394129
52441,904484.9063218065
52442,130844.92856980847
52443,114116.55396209657
52444,69287.74104850026
52445,94234.35729641006
52446,406785.41074873286
52447,132778.034293044
52448,75378.66463888236
52449,59821.0453900993
52450,59937.74586289568
52451,97940.96593358414
52452,50979.95915002737
52453,115174.42387096866
52454,65580.86197478927
52455,72107.67928905426
52456,166677.67821107327
52457,502154.01401413657
52458,229544.87422702188
52459,1126895.6994327672
52460,176565.6547515939
52461,79918.87596503891
52462,85271.1981958876
52463,343229.32421580236
52464,337367.2271409817
52465,190090.34238419947
52466,417584.28180607676
52467,1025892.1132767008
52468,66957.11867852343
52469,92445.99679427638
52470,148914.49739254988
52471,557638.7424051157
52472,280391.1315692959
52473,96738.91949372036
52474,521690.2135873493
52475,42141.57805022757
52476,59175.29448734833
52477,161666.21411617385
52478,927937.1713625146
52479,288161.17462436226
52480,186258.0698957269
52481,132906.35464077184
52482,604940.8493741682
52483,37505.360234493724
52484,335556.13736554224
52485,216044.86788747166
52486,113349.8511940241
52487,58133.17292119981
52488,348118.6800149533
52489,126311.836861875
52490,333011.9969877359
52491,43934.19258929705
52492,157943.74151606456
52493,63902.18133112088
52494,161440.2347715947
52495,490888.284829116
52496,881909.1989756866
52497,148885.76701975154
52498,152792.3542759972
52499,105834.92015356317
52500,78137.3500009146
52501,56713.064533486424
52502,267521.8060831604
52503,92489.25563223613
52504,241521.34819805817
52505,130170.14038251487
52506,57597.11111606443
52507,31041.910575946556
52508,9909862.174473869
52509,114871.85468349476
52510,156099.1255006743
52511,131180.72725617228
52512,67568.90467540335
52513,198369.19696843193
52514,429305.86094582564
52515,143896.1352366634
52516,60277.92107657627
52517,384607.12795437773
52518,124306.14975637772
52519,780835.3292507265
52520,39231.0209068307
52521,585808.6871924578
52522,59100.78687522191
52523,173972.6243853662
52524,138167.14013171638
52525,72779.41541629312
52526,669281.4926722172
52527,268196.5176863249
52528,61723.69810686685
52529,40275.89301921385
52530,73835.91753258594
52531,199674.97422554003
52532,1110302.8530738174
52533,416849.29570164194
52534,50796.86484952792
52535,175610.83706873463
52536,336211.51358951064
52537,121897.94946699767
52538,63781.70788163429
52539,518380.1800686125
52540,120576.55190258274
52541,100888.19863585106
52542,81340.03831984631
52543,66288.7488509762
52544,62092.114961087354
52545,934435.6722014528
52546,60381.90562325237
52547,55816.85943669968
52548,170503.24803205204
52549,233808.7999048714
52550,1423352.7486572843
52551,8068559.534286593
52552,527220.3510064781
52553,255031.81808450219
52554,174040.51362799504
52555,221219.33160539862
52556,58347.99433715087
52557,57090.0081395183
52558,201235.689752335
52559,1321903.3687952617
52560,65745.96103217154
52561,266859.8186015173
52562,3612963.2121001477
52563,2538339.490003337
52564,58520.846391006155
52565,367952.88897051377
52566,81129.0690753218
52567,88072.79172399887
52568,327863.7153267247
52569,64743.17735644087
52570,61622.53764782163
52571,89803.94441584697
52572,626397.7595949153
52573,434793.5982802974
52574,70981.9766353982
52575,437239.5955181734
52576,61903.62122486732
52577,114403.9253936382
52578,54402.213144601614
52579,73952.65918038854
52580,620064.0692082704
52581,46380.591999708035
52582,116441.75661194746
52583,176987.61823215426
52584,149720.3698548397
52585,62039.66922200858
52586,491189.2549860921
52587,264845.9796812427
52588,62431.874897801514
52589,743282.5698816259
52590,69453.72699332223
52591,377519.5145384657
52592,71536.10461554436
52593,339997.18899841735
52594,47256.93558794228
52595,74701.65407276232
52596,67046.93929991694
52597,55405.76918464308
52598,66638.78854483963
52599,217480.96725504054
52600,54413.00742820706
52601,505281.40619182837
52602,67074.47815787859
52603,71458.34828495522
52604,314183.2792110425
52605,450442.71006921947
52606,95000.16428191609
52607,184205.86125693237
52608,180166.23304248933
52609,195427.7962689045
52610,100947.70168837483
52611,89052.12491888957
52612,86846.76248048463
52613,225493.41014847544
52614,4966021.471661523
52615,187440.0290130193
52616,86088.46997839949
52617,243975.77512098727
52618,50678.71530800003
52619,70693.8245464021
52620,118521.59152639711
52621,78839.31770627353
52622,1368574.2915988187
52623,442737.61412427534
52624,69919798.61262254
52625,137206.95816129108
52626,76654.50220409092
52627,151376.4592182954
52628,200025.59168923492
52629,583802.3460068434
52630,100528.05874802086
52631,59152.5814160611
52632,89832.36738091627
52633,66281.54701219355
52634,155768.55864841217
52635,248719.29604172526
52636,80095.69908540147
52637,205885.52203136653
52638,232040.66743054654
52639,72064.78480191775
52640,261909.1932116348
52641,398191.43080945517
52642,103694.43975069418
52643,656474.9763821467
52644,340895.66845583275
52645,76498.30555305499
52646,104428.69226396702
52647,144390.45521592855
52648,800537.062368182
52649,155297.98833212457
52650,337974.5940847086
52651,74175.67893286106
52652,178016.82486072322
52653,118827.15922924755
52654,258018.86946403421
52655,2100444.759971081
52656,658186.0707196876
52657,363976.0715320597
52658,211368.5034531964
52659,138670.05117198903
52660,118007.56695201802
52661,210999.29589719657
52662,982208.4433580122
52663,66999.26631303229
52664,68723.97403564377
52665,187390.60198738636
52666,67704.63066638958
52667,100733.94402663392
52668,97028.59720620229
52669,57937.96324987928
52670,176882.6117748147
52671,95683.29375893396
52672,148416.81663715563
52673,96662.60675037114
52674,56704.24834771624
52675,77727.7496964926
52676,166055.98768665324
52677,69593.83393339453
52678,101354.48188935308
52679,197447.45265599046
52680,52845.05509986859
52681,1380520.3596951517
52682,202949.13224226524
52683,94160.11050761375
52684,253808.85730106838
52685,520050.00734907243
52686,227687.274987946
52687,186825.59442383508
52688,151288.43026951616
52689,459431.85010643024
52690,115626.8621940698
52691,594909.8424557416
52692,244249.49066993268
52693,320480.2757527894
52694,1255694.9261173864
52695,53996.710513731865
52696,308068.8075220568
52697,183486.1445534648
52698,60923.7360295269
52699,278410.363408034
52700,45359.111978392706
52701,90435.57043212978
52702,59264.325313991205
52703,53527.74684145949
52704,224649.07591231036
52705,61411.20638553151
52706,83624.22464072758
52707,36733.315087899246
52708,56196.22961053874
52709,168182.5878764942
52710,83818.97042548074
52711,389870.8023636262
52712,1199277.6550046243
52713,98397.48308139692
52714,61313.016628897145
52715,40399.96463806469
52716,300955.45541006024
52717,49828.358436528375
52718,6052614.392079757
52719,216321.94132773383
52720,57593.16807683337
52721,354222.31326753576
52722,73272.91571127444
52723,420907.13466484647
52724,207430.56885620963
52725,232446.8557252851
52726,87535.86533263352
52727,1062851.7226993905
52728,122090.75112162341
52729,96254.28955103137
52730,123613.7144446612
52731,414570.86927794805
52732,660823.7106272544
52733,36721.94388158734
52734,180647.18642797566
52735,636199.2270038396
52736,52843.907595520875
52737,43013.869927759064
52738,34375.48942368867
52739,106574.50911018271
52740,138570.8893650069
52741,208171.080183384
52742,128118.15541575578
52743,877495.1412948421
52744,743950.8850303937
52745,176954.96739271298
52746,216940.81588454405
52747,359010.8067781639
52748,124254.31218530136
52749,106387.9016172411
52750,765539.9919903035
52751,245971.21352617224
52752,154113.5894967066
52753,253135.02546157638
52754,60118.69259947309
52755,62949.42168880276
52756,232129.72534041843
52757,80258.48020908082
52758,74119.38649201233
52759,725809.3193349199
52760,112502.57431095504
52761,197271.07402093746
52762,45879.08027542691
52763,73076.04075710582
52764,68470.49444539641
52765,552098.507180173
52766,162751.57332458976
52767,237972.99782733875
52768,112808.36905594665
52769,93029.1473516746
52770,212706.9988016809
52771,69241.19228720342
52772,69738.25802088527
52773,81000.19186955655
52774,114527.29128689932
52775,426703.8060927313
52776,81128.64149387625
52777,182390.5517496973
52778,325765.1492897706
52779,1396858.53396757
52780,561388.4911187164
52781,189956.14666738498
52782,144636.56274383026
52783,111064.72932454981
52784,171323.26235738205
52785,469968.3445014915
52786,70505.46262271261
52787,646772.9497428671
52788,48696.40816726592
52789,314790.27160715737
52790,83441.2198712888
52791,81591.48797700716
52792,116387.6278893759
52793,72660.82717557423
52794,173663.55384843942
52795,75268.65012956805
52796,43030.48337689912
52797,155297.398356974
52798,53038.74194693015
52799,215213.37684439172
52800,304312.72726545995
52801,131062.710406174
52802,47835.409093927716
52803,564613.1656068021
52804,53147.358124964354
52805,77726.71252721848
52806,169502.71338629644
52807,95621.85115468918
52808,129692.24346714857
52809,95175.77719195145
52810,1495321.7873872123
52811,229069.75182010894
52812,57600.27360108004
52813,1439616.3405503961
52814,528301.9493280583
52815,319297.6039865717
52816,97996.06419079434
52817,171077.48744980618
52818,188731.54305660163
52819,82856.80469969589
52820,84593.95810954597
52821,753485.5909886373
52822,276384.2759277157
52823,55308.600643526224
52824,290605.4089637845
52825,69952.97670331599
52826,244486.91636757102
52827,70980.7112899799
52828,75187.15460280169
52829,59746.476876680186
52830,2471680.605311767
52831,949311.8427756055
52832,320081.50304002326
52833,482212.5603971405
52834,70174.21213395531
52835,247768.7149385529
52836,48714.00558646742
52837,111833.82993738195
52838,174417.75338106466
52839,58645.846833744414
52840,158206.32398280333
52841,68060.11858110428
52842,56072.06436410855
52843,188018.92463173435
52844,86769.11527585954
52845,1680420.8960261857
52846,399529.41709505673
52847,135937.88285142614
52848,1758523.5136911906
52849,672189.2269116055
52850,70713.17058445577
52851,61305.69997438266
52852,335128.8258032151
52853,200148.93817612165
52854,117102.22369828509
52855,52761.28537817798
52856,77479.17923744857
52857,73171.95860474424
52858,124665.30754526518
52859,321053.46521412156
52860,226567.92682601212
52861,216964.71313865026
52862,321726.9840779087
52863,54042.3803746582
52864,362025.40840136027
52865,93297.5570827239
52866,89371.98868986536
52867,127110.62548557606
52868,259568.78135927313
52869,175068.68086319478
52870,262025.31148071267
52871,1582595.0262960065
52872,78313.96743710611
52873,55619.13702239751
52874,134923.11333375302
52875,54021.17166521945
52876,166578.2457679555
52877,153700.3594404801
52878,2109527.2252651956
52879,112938.78302075442
52880,82817.14431950334
52881,73067.0279521939
52882,62919.56720701979
52883,60924.006333294376
52884,147041.57157944006
52885,56920.61298827576
52886,71518.67798413323
52887,495865.40183363593
52888,630143.2375005445
52889,145374.09724060688
52890,183488.9855243414
52891,65694.77214450084
52892,223276.00691252135
52893,93953.8496330638
52894,197161.43693936605
52895,67878.7520346015
52896,408374.93487291486
52897,65345.62001742934
52898,56655.97541388904
52899,59761.86331859643
52900,69078.24668405714
52901,184093.27924945878
52902,116094.83417807714
52903,234345.11041648086
52904,108150.95468936834
52905,48564.78415647726
52906,887372.6663660818
52907,142596.21562590095
